URL,Status,Detail,Timestamp
https://www.theequestrian.com.au/clothing/womens,error,"Attempted to use detached Frame '12C0856CF37274018D77572C578E4152'.",2026-03-01T23:44:49.809Z
https://www.theequestrian.com.au/clothing/womens/breeches,error,"Attempted to use detached Frame '12C0856CF37274018D77572C578E4152'.",2026-03-01T23:44:53.812Z
https://www.theequestrian.com.au/clothing/womens/tights,error,"Attempted to use detached Frame '12C0856CF37274018D77572C578E4152'.",2026-03-01T23:44:57.814Z
https://www.theequestrian.com.au/clothing/womens/tops,error,"Attempted to use detached Frame '12C0856CF37274018D77572C578E4152'.",2026-03-01T23:45:01.817Z
https://www.theequestrian.com.au/clothing/womens/casual,error,"Attempted to use detached Frame '12C0856CF37274018D77572C578E4152'.",2026-03-01T23:45:05.824Z
