from_path,to_path,redirect_type,origin,source,status,notes
/collections/horse-rugs/woolen,/horse/rugs/woolen,301,collections_csv,,,
/collections/horse-rugs/canvas,/horse/rugs/canvas,301,collections_csv,,,
/collections/horse-rugs/winter,/horse/rugs/winter,301,collections_csv,,,
/collections/horse-rugs/summer,/horse/rugs/summer,301,collections_csv,,,
/collections/horse-rugs/show,/horse/rugs/show,301,collections_csv,,,
/collections/horse-rugs/cotton,/horse/rugs/cotton,301,collections_csv,,,
/collections/horse-rugs/46,/horse/rugs,301,collections_csv,,,
/collections/horse-rugs/eurohunter,/horse/rugs/eurohunter,301,collections_csv,,,
/collections/horse-rugs/kentucky,/horse/rugs/kentucky,301,collections_csv,,,
/collections/horse-rugs/stable,/horse/rugs,301,collections_csv,,,
/collections/horse-riding-helmets/resistol,/rider/helmets,301,collections_csv,,,
/collections/horse-riding-helmets/uvex,/rider/helmets,301,collections_csv,,,
/collections/horse-riding-helmets/brims,/rider/helmets/brims,301,collections_csv,,,
/collections/horse-riding-helmets/kask,/rider/helmets,301,collections_csv,,,
/collections/horse-riding-helmets/charles-owen,/rider/helmets,301,collections_csv,,,
/collections/horse-riding-helmets/kep,/rider/helmets,301,collections_csv,,,
/collections/horse-riding-helmets/samshield,/rider/helmets,301,collections_csv,,,
/collections/horse-riding-helmets/black,/rider/helmets,301,collections_csv,,,
/collections/footwear/tucci,/clothing/footwear/tucci,301,collections_csv,,,
/collections/footwear/top-boots,/clothing/footwear/tall-boots,301,collections_csv,,,
/collections/footwear/western-spurs,/rider/spurs,301,collections_csv,,,
/collections/footwear/ego-7,/clothing/footwear/ego-7,301,collections_csv,,,
/collections/footwear/baxter-boots,/clothing/footwear/boots,301,collections_csv,,,
/collections/footwear/childrens,/clothing/kids/footwear,301,collections_csv,,,
/collections/footwear/cavallo,/clothing/footwear/cavallo,301,collections_csv,,,
/collections/footwear/mens,/clothing/footwear/mens,301,collections_csv,,,
/collections/footwear/spurs-and-straps,/rider/spurs/accessories,301,collections_csv,,,
/collections/footwear/stirrups-and-leathers,/horse/tack/stirrups,301,collections_csv,,,
/collections/footwear/womens,/clothing/footwear/womens,301,collections_csv,,,
/collections/footwear/ariat,/clothing/footwear/ariat,301,collections_csv,,,
/collections/horse-jewellery/pendants,/rider/jewellery/pendants,301,collections_csv,,,
/collections/horse-jewellery/sabona-bracelets,/rider/jewellery/bracelets,301,collections_csv,,,
/collections/horse-jewellery/necklaces,/rider/jewellery/necklaces,301,collections_csv,,,
/collections/horse-jewellery/kelly-herd,/rider/jewellery,301,collections_csv,,,
/collections/horse-jewellery/earrings,/rider/jewellery/earrings,301,collections_csv,,,
/collections/horse-jewellery/rings,/rider/jewellery/rings,301,collections_csv,,,
/collections/horse-jewellery/bracelets,/rider/jewellery/bracelets,301,collections_csv,,,
/collections/horse-health/likit-horse-treats,/horse/stable/treats,301,collections_csv,,,
/collections/horse-health/horse-treats,/horse/stable/treats,301,collections_csv,,,
/collections/horse-health/equimax,/horse/stable/wormers,301,collections_csv,,,
/collections/horse-health/psyllium-husk,/horse/supplements/psyllium-husk,301,collections_csv,,,
/collections/horse-health/msm,/horse/supplements/msm,301,collections_csv,,,
/collections/horse-health/dynavyte,/horse/supplements/dynavyte,301,collections_csv,,,
/collections/horse-health/anti-inflammatory,/horse/supplements/anti-inflammatory,301,collections_csv,,,
/collections/horse-health/biotin,/horse/supplements/biotin,301,collections_csv,,,
/collections/horse-health/electrolytes,/horse/supplements/electrolytes,301,collections_csv,,,
/collections/horse-health/betavet,/horse/veterinary/first-aid,301,collections_csv,,,
/collections/horse-health/calming-supplements,/horse/supplements/calming,301,collections_csv,,,
/collections/horse-health/b-quiet,/horse/supplements/calming,301,collections_csv,,,
/collections/horse-health/arcequine,/horse/veterinary/therapy-equipment,301,collections_csv,,,
/collections/horse-health/wormers,/horse/stable/wormers,301,collections_csv,,,
/collections/horse-health/fly-veils-and-hoods,/horse/bonnets/fly-veils,301,collections_csv,,,
/collections/horse-health/ranvet,/horse/supplements/ranvet,301,collections_csv,,,
/collections/horse-health/kelato,/horse/supplements/kelato,301,collections_csv,,,
/collections/horse-health/bonnets,/horse/bonnets,301,collections_csv,,,
/collections/horse-health/vitamins-and-supplements,/horse/supplements,301,collections_csv,,,
/collections/horse-health/joint-supplements,/horse/supplements/joint,301,collections_csv,,,
/collections/horse-health/toys,/horse/supplements,301,collections_csv,,,
/collections/horse-health/wound-care,/horse/veterinary/wound-care,301,collections_csv,,,
/collections/horse-health/zamipet,/pet/supplements,301,collections_csv,,,
/collections/horse-health/hoof-care,/horse/stable/hoof-care,301,collections_csv,,,
/collections/horse-grooming-supplies/equinade-shampoo,/horse/grooming/shampoo,301,collections_csv,,,
/collections/horse-grooming-supplies/equibuff,/horse/grooming/products,301,collections_csv,,,
/collections/horse-grooming-supplies/equinade,/horse/grooming/products,301,collections_csv,,,
/collections/horse-grooming-supplies/brushes,/horse/grooming/brushes,301,collections_csv,,,
/collections/horse-grooming-supplies/absorbine,/horse/grooming/products,301,collections_csv,,,
/collections/horse-grooming-supplies/shampoo,/horse/grooming/shampoo,301,collections_csv,,,
/collections/horse-boots/veredus-jumping-boots,/horse/boots/jumping,301,collections_csv,,,
/collections/horse-boots/hind-fetlock,/horse/boots/fetlock,301,collections_csv,,,
/collections/horse-boots/lami-cell,/horse/boots,301,collections_csv,,,
/collections/horse-boots/magnetic,/horse/boots/magnetic,301,collections_csv,,,
/collections/horse-boots/zandona,/horse/boots/zandona,301,collections_csv,,,
/collections/horse-boots/cryochaps,/horse/boots/ice-boots,301,collections_csv,,,
/collections/horse-boots/ice,/horse/boots/ice-boots,301,collections_csv,,,
/collections/horse-boots/floating-transport,/horse/boots/float,301,collections_csv,,,
/collections/horse-boots/fly-boots-for-horses,/horse/boots/fly-boots,301,collections_csv,,,
/collections/horse-boots/bell,/horse/boots/bell-boots,301,collections_csv,,,
/collections/horse-boots/woof-wear,/horse/boots/woof-wear,301,collections_csv,,,
/collections/horse-boots/tendon,/horse/boots/tendon-boots,301,collections_csv,,,
/collections/horse-boots/jumping,/horse/boots/jumping,301,collections_csv,,,
/collections/horse-boots/exercise,/horse/boots/exercise,301,collections_csv,,,
/collections/horse-boots/kentucky,/horse/boots/kentucky,301,collections_csv,,,
/collections/horse-bits/myler,/horse/bits/myler,301,collections_csv,,,
/collections/horse-bits/kk-horse-bits,/horse/bits,301,collections_csv,,,
/collections/horse-bits/dr-bristol,/horse/bits/dr-bristol,301,collections_csv,,,
/collections/horse-bits/pelham-bits,/horse/bits/pelham-bits,301,collections_csv,,,
/collections/horse-bits/sprenger,/horse/bits/sprenger,301,collections_csv,,,
/collections/horse-bits/gag,/horse/bits/gag,301,collections_csv,,,
/collections/horse-bits/snaffle,/horse/bits/snaffle,301,collections_csv,,,
/collections/horse-bits/trust,/horse/bits/trust,301,collections_csv,,,
/collections/horse-bits/bit,/horse/bits,301,collections_csv,,,
/collections/horse-bits/bombers-bits,/horse/bits/bombers,301,collections_csv,,,
/collections/horse-riding-apparel/hats-and-caps,/clothing/accessories/caps,301,collections_csv,,,
/collections/horse-riding-apparel/kunkle-gloves,/rider/gloves,301,collections_csv,,,
/collections/horse-riding-apparel/roeckl-gloves,/rider/gloves,301,collections_csv,,,
/collections/horse-riding-apparel/stetson-hats,/clothing/accessories/hats,301,collections_csv,,,
/collections/horse-riding-apparel/equiline-breeches,/clothing/womens/breeches,301,collections_csv,,,
/collections/horse-riding-apparel/gloves,/rider/gloves,301,collections_csv,,,
/collections/horse-riding-apparel/childrens-breeches,/clothing/kids/breeches,301,collections_csv,,,
/collections/horse-riding-apparel/ariat-breeches,/clothing/womens/breeches,301,collections_csv,,,
/collections/horse-riding-apparel/children,/clothing/kids,301,collections_csv,,,
/collections/horse-riding-apparel/unisex,/clothing/unisex,301,collections_csv,,,
/collections/horse-riding-apparel/childrens,/clothing/kids,301,collections_csv,,,
/collections/horse-riding-apparel/beanies-and-headbands,/clothing/accessories/beanies,301,collections_csv,,,
/collections/horse-riding-apparel/base-layer,/clothing/activewear/base-layer,301,collections_csv,,,
/collections/horse-riding-apparel/denim-breeches,/clothing/womens/breeches,301,collections_csv,,,
/collections/horse-riding-apparel/womens-breeches,/clothing/womens/breeches,301,collections_csv,,,
/collections/horse-riding-apparel/mens-breeches,/clothing/mens/breeches,301,collections_csv,,,
/collections/horse-riding-apparel/belts,/clothing/accessories/belts,301,collections_csv,,,
/collections/horse-riding-apparel/mens-tops,/clothing/mens/tops,301,collections_csv,,,
/collections/horse-riding-apparel/horse-riding-and-casual-shirts,/clothing/tops/shirts,301,collections_csv,,,
/collections/horse-riding-apparel/polo-tops,/clothing/tops/polo-shirts,301,collections_csv,,,
/collections/horse-riding-apparel/casual-jackets,/clothing/outerwear/jackets,301,collections_csv,,,
/collections/horse-riding-apparel/socks,/clothing/accessories/socks,301,collections_csv,,,
/collections/horse-riding-apparel/show-jackets,/clothing/kids/show-jackets,301,collections_csv,,,
/collections/horse-riding-apparel/mens,/clothing/mens,301,collections_csv,,,
/collections/horse-riding-apparel/womens,/clothing/womens,301,collections_csv,,,
/collections/horse-riding-apparel/stock,/rider/accessories/stocks,301,collections_csv,,,
/collections/horse-riding-apparel/riding-tights,/clothing/womens/tights,301,collections_csv,,,
/collections/horse-riding-apparel/women,/clothing/womens,301,collections_csv,,,
/collections/horse-riding-apparel/horse-riding-jeans,/clothing/mens/jeans,301,collections_csv,,,
/collections/westerns-saddles-usa/jumping,/horse/saddles/jumping,301,collections_csv,,,
/collections/westerns-saddles-usa/dressage,/horse/saddles/dressage,301,collections_csv,,,
/collections/strapping/grackle-bridles,/horse/tack/bridles,301,collections_csv,,,
/collections/strapping/equipe-bridles,/horse/tack/bridles,301,collections_csv,,,
/collections/strapping/bridle,/horse/tack/bridles,301,collections_csv,,,
/collections/strapping/browbands-for-horses,/horse/tack/browbands,301,collections_csv,,,
/collections/strapping/bridles,/horse/tack/bridles,301,collections_csv,,,
/collections/strapping/dressage-bridles,/horse/tack/bridles,301,collections_csv,,,
/collections/strapping/western-breastplates,/horse/tack/breastplates,301,collections_csv,,,
/collections/strapping/breastplates-martingales,/horse/tack/breastplates-martingales,301,collections_csv,,,
/collections/strapping/showjumping-bridles,/horse/tack/bridles,301,collections_csv,,,
/collections/strapping/reins,/horse/tack/reins,301,collections_csv,,,
/collections/strapping/showjumping-girths,/horse/tack/girths,301,collections_csv,,,
/collections/strapping/all-purpose-girths,/horse/tack/girths,301,collections_csv,,,
/collections/black-friday-deals-for-equestrians/jumping,/horse/boots/jumping,301,collections_csv,,,
/collections/black-friday-deals-for-equestrians/bit,/horse/bits,301,collections_csv,,,
/blogs/news/how-to-put-stirrups-on-a-saddle,/news/how-to-put-stirrups-on-a-saddle,301,blogs_csv,,,
/blogs/news/how-to-measure-your-horse,/news/how-to-measure-your-horse,301,blogs_csv,,,
/blogs/news/how-to-measure-a-saddle,/news/how-to-measure-a-saddle,301,blogs_csv,,,
/blogs/news/bitless-bridle-types,/news/bitless-bridle-types,301,blogs_csv,,,
/blogs/news/horse-bridle-size-guide,/news/horse-bridle-size-guide,301,blogs_csv,,,
/blogs/news/ariat-devon-boot-review,/news/ariat-devon-boot-review,301,blogs_csv,,,
/blogs/news/ariat-wexford-review,/news/ariat-wexford-review,301,blogs_csv,,,
/blogs/news/saddle-pads-storage-ideas,/news/saddle-pads-storage-ideas,301,blogs_csv,,,
/blogs/news/types-of-worms-in-horses,/news/types-of-worms-in-horses,301,blogs_csv,,,
/blogs/news/horse-halter-types,/news/horse-halter-types,301,blogs_csv,,,
/blogs/news/ariat-cruiser-review,/news/ariat-cruiser-review,301,blogs_csv,,,
